50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,14,50,50,50,52,52,48,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,39,52,52,52,52,52,52,52
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,32,50,43,50,50,50,50,50,38,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,4,50,50,50,52,52,52,52,52,24,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,28,52,52,52,52,52,2,52,52,52,52,52,52,52,52,27,52
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,31,50,50,50,50,50,50,50,50,50,49,50,10,50,50,50,52,52,52,52,52,52,52,52,2,17,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,0,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
50,50,50,50,50,50,50,50,50,50,50,51,50,50,50,50,50,50,50,50,50,50,33,50,50,50,50,50,15,50,50,31,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,20,52,52,52,52,52,29,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,28,52,52,52,42,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
29,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,4,50,50,50,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,48,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,53
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,31,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,45,53,53,53,53,53,53,53,53,53,25,53,53,53,53,53,53,53
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,0,53,53,53,53,53,53,53,53,53,2,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,30,53,53,53,53,46,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,4,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,0,53,53,53,53,53,53,53,53,53,53,53,31,41,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
53,53,53,53,53,53,53,53,53,53,53,29,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,15,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,20,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,14,53,53,53,53,53,53,53,53,53,53,53,53,53
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,7,9,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
53,53,53,53,53,53,53,53,53,53,53,53,53,53,27,2,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,26,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,11,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,47,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,47,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
